,betweenness,pagerank,clustering,closeness,raw_degree,is_high_risk,risk_score
UBB,0.017547032773918194,0.0013222747655196624,0.07014542343883662,0.22268270057840026,168,1,1.0
UBC,0.01874127415273428,0.0013415991684426838,0.06806745546035632,0.2242231715771181,172,1,1.0
FBXW7,0.0007465302122558429,0.00017445886325770867,0.2857142857142857,0.18587413495359995,14,0,0.0
RPS27A,0.04255908207797517,0.0015222819390317095,0.12496526169522927,0.22967946663379538,255,1,1.0
UBA52,0.029264350849147216,0.001422256615028442,0.12944171667575924,0.2269228889453147,235,1,1.0
HSPB6,0.0,2.9660311679180787e-05,0.0,0.16292671088525426,1,0,0.0
SFN,0.004450165935494496,0.0003488642911211142,0.03985507246376811,0.2031226300193651,24,0,0.23
USH1C,0.0,0.0002185554262342215,0.2,0.0005907934684499876,5,0,0.0
ANKS4B,0.0,5.514194542686796e-05,0.0,0.0003446295232624928,1,0,0.0
CDH23,0.0,0.00012864195680754607,0.6666666666666666,0.00045950603101665706,3,0,0.0
MYO7B,0.0,5.514194542686796e-05,0.0,0.0003446295232624928,1,0,0.0
USH1G,0.0,9.062131162408412e-05,1.0,0.00041355542791499133,2,0,0.0
MYO7A,0.0,0.00016722564032403803,0.5,0.0005169442848937392,4,0,0.01
RALA,0.000133805868207889,0.00010578357983348552,0.4,0.1489066897471325,5,0,0.0
RALBP1,0.0,5.3695747400723064e-05,1.0,0.12610276658876446,2,0,0.0
EXOC2,0.00012700326772177126,0.0001928387711056286,0.5454545454545454,0.14753988997880102,11,0,0.01
RASA1,0.0008992742815976431,0.00019489910150807273,0.0,0.1737632160305871,9,0,0.0
EXOC8,0.0004594911321902265,0.00017899622972896378,0.5454545454545454,0.16009681713633134,11,0,0.04
RALB,1.78534953200675e-05,8.68515840325658e-05,0.6666666666666666,0.13682850697057503,4,0,0.0
CACNG3,0.0,0.00012802400453085732,1.0,0.14451817587452903,12,0,0.0
CACNG8,7.773672754935152e-05,0.00018356771819374543,0.6476190476190476,0.14791353044035907,15,0,0.03
CACNB4,0.00040229949941634585,0.00013285350127473182,0.8461538461538461,0.15674055215810398,13,0,0.02
CACNB3,3.0534525217801746e-06,0.00016060824382598855,0.6952380952380952,0.1445287980454332,15,0,0.07
CACNA2D4,0.0,0.00012802400453085732,1.0,0.14451817587452903,12,0,0.0
CACNA1D,6.782406342492975e-06,0.00015071998862736512,0.7912087912087912,0.14452525714830586,14,0,0.07
CACNA1C,0.0007888777638567697,0.00024337416562714682,0.35968379446640314,0.1678022307217295,23,0,0.01
CACNG4,0.0,0.00012802400453085732,1.0,0.14451817587452903,12,0,0.0
CACNA1F,0.0,0.00012802400453085732,1.0,0.14451817587452903,12,0,0.0
CACNG7,0.0,0.00012802400453085732,1.0,0.14451817587452903,12,0,0.0
CACNA2D1,9.297008805534341e-06,0.00017395845696094854,0.625,0.1445323391160701,16,0,0.03
CACNA1S,0.00042536691544180704,0.00024177721631040672,0.42105263157894735,0.1651110451472907,20,0,0.03
CACNG6,0.0,0.0001280240045308573,1.0,0.14451817587452903,12,0,0.0
DVL2,0.0032726997212988483,0.00037212320363383823,0.19373219373219372,0.1773255003764211,27,1,0.92
PRICKLE2,0.0,7.761640781827393e-05,1.0,0.15540681843627074,5,0,0.0
PRICKLE1,0.0,7.761640781827393e-05,1.0,0.15540681843627074,5,0,0.0
LRP6,0.005118467224565519,0.0003796881624688128,0.1541501976284585,0.18062117027012864,23,0,0.22
VANGL2,7.885133627572716e-05,0.0001474835973190681,0.4888888888888889,0.15672805922108451,10,0,0.0
FRAT2,7.124931144852538e-06,7.684195813534554e-05,0.8,0.16425135517255746,5,0,0.0
ARRB2,0.009855045285980892,0.0003266097030909732,0.07905138339920949,0.20337473009109844,23,0,0.26
AXIN1,0.004357302413829324,0.0003970161376614418,0.1693121693121693,0.19084104108642233,28,1,0.97
CSNK1E,0.0007508884835286052,0.0002211824736974749,0.2,0.16958222908705806,15,0,0.01
FRAT1,7.350349165503312e-06,8.932747016939764e-05,0.8,0.16500943835027695,6,0,0.0
CSNK2A2,9.535845588235295e-05,0.00011613118662481585,0.7142857142857143,0.15588730566625444,7,0,0.01
CSNK2A3,0.0,9.073455853850111e-05,1.0,0.15588318634945436,6,0,0.0
DAAM1,0.0,6.672431550957171e-05,1.0,0.15530453404123842,4,0,0.0
INVS,0.0,5.2553331867250894e-05,1.0,0.155300445465905,3,0,0.0
DACT1,0.0,2.8968668067142335e-05,0.0,0.14590144986699646,1,0,0.0
AXIN2,0.00018495758034949548,0.00016251864973288984,0.48717948717948717,0.1849301677489075,13,0,0.16
DAAM2,0.0,6.672431550957171e-05,1.0,0.15530453404123842,4,0,0.0
PRICKLE4,0.0,7.761640781827393e-05,1.0,0.15540681843627074,5,0,0.0
APC2,0.0003421680096584777,0.0001711927501921794,0.43956043956043955,0.1870113942753741,14,0,0.11
DVL1,0.003907662153874443,0.0004277006865147972,0.1839080459770115,0.185956164959884,30,1,0.98
CSNK2A1,6.198171340526368e-05,0.00010074623590494606,0.7142857142857143,0.15921103910780526,7,0,0.01
WWTR1,0.0010402553004881887,0.0002500374836523123,0.21666666666666667,0.17739482230776452,16,0,0.01
CSNK2B,5.718662005211719e-05,9.761650732592507e-05,0.7142857142857143,0.16034486058772496,7,0,0.0
APC,0.0012471892326918808,0.0003150615610491484,0.23550724637681159,0.18925529101772218,24,0,0.08
DVL3,0.00016291643198798134,0.0002957440609975994,0.2857142857142857,0.1634911429805,22,0,0.06
PRICKLE3,0.0,7.761640781827393e-05,1.0,0.15540681843627074,5,0,0.0
VANGL1,0.0,0.00011781723109957848,0.7857142857142857,0.15541910161825273,8,0,0.06
PARD6A,0.0003108787235381441,0.0001639562746283927,0.5818181818181818,0.16949939433446545,11,0,0.04
RPAP3,0.0005630122336505964,0.00010426324588698169,0.3484848484848485,0.19106356019505752,12,0,0.0
PFDN6,0.00013980988035774462,0.00014695063086644136,0.477124183006536,0.16634485015431297,18,0,0.03
RUVBL2,0.0018290708545330118,0.00037550055957197114,0.31931252826775214,0.1997118092295484,67,1,0.97
PIH1D1,0.0003135200816377657,6.499126649746362e-05,0.38095238095238093,0.18897035016248842,7,0,0.0
PFDN2,0.00013980988035774462,0.00014695063086644136,0.477124183006536,0.16634485015431297,18,0,0.03
POLR2E,0.0020372897083977327,0.0003781160360820982,0.27593300029385837,0.188378969216746,83,1,0.9
WDR92,2.2683075419887078e-06,6.71286298040121e-05,0.7619047619047619,0.16367258812003777,7,0,0.0
UXT,6.294277880782533e-06,7.13428892623968e-05,0.7619047619047619,0.16297172199415422,7,0,0.01
RUVBL1,0.003977284045680656,0.00045397140058521415,0.2575438596491228,0.20805866825459038,76,1,1.0
TARBP2,0.0004064658720444776,0.00022021367275100763,0.4676923076923077,0.17794598718054963,26,1,0.88
PDRG1,0.0,5.903489940910442e-05,1.0,0.1629672197641417,6,0,0.0
SKAP2,0.0,4.796414007152289e-05,1.0,0.15976295691210055,3,0,0.0
ITGA4,0.00025487654364155795,0.00026968056962203726,0.4901185770750988,0.17887947786470984,23,0,0.25
ITGB1,0.005077215460417379,0.0006701370005229406,0.15510204081632653,0.19785636159726314,50,1,1.0
ITGA5,0.0001656184190186054,0.0002559667871996229,0.5217391304347826,0.17681525705189585,23,0,0.37
CX3CL1,0.00036757571739457807,0.0001402726327515862,0.21818181818181817,0.1654537336910978,11,0,0.0
CCL11,0.0005094755901567882,0.00014870710049565014,0.3787878787878788,0.16218760092990214,12,0,0.0
EGF,0.0013958403808299982,0.00036535413405997105,0.11724137931034483,0.1844214031019602,30,1,0.88
CCR2,0.002187255279217044,0.00039293833268831023,0.23106060606060605,0.16750681264793713,33,1,0.47
FGF13,0.0004618866539624833,0.00013193741947650368,0.17777777777777778,0.16192049355024157,10,0,0.0
FGF2,0.0038618702919000847,0.00024532696616786086,0.08088235294117647,0.18360060445136636,17,0,0.01
CCR5,0.0026907465372654946,0.00043239052411530557,0.1915966386554622,0.17098308515760127,35,1,0.94
CD200R1,1.3344403033399734e-05,7.656628316377322e-05,0.0,0.14761372822416738,4,0,0.0
CXCR1,3.466189010199812e-05,0.00019043265975559955,0.275,0.15874831595862218,16,0,0.0
CXCR3,0.00014120015330099857,0.0002836867676393412,0.32,0.1612257077543087,25,0,0.04
CXCR4,0.0052465056429645,0.0004752375381054075,0.1422475106685633,0.18161655801922358,38,1,0.96
CX3CR1,0.00020591620725539324,0.00019425299568638727,0.04395604395604396,0.1585222212942359,14,0,0.0
TRAPPC6A,0.0,0.00010298953985746978,0.9090909090909091,0.0013603796970887874,11,0,0.0
TRAPPC12,0.0,0.00012658984562378828,0.8681318681318682,0.0016154508902929351,14,0,0.0
TRAPPC2B,0.0,7.139395146418306e-05,0.9523809523809523,0.001123791923682042,7,0,0.0
TRAPPC10,0.0,0.00011021564375722337,0.9545454545454546,0.0014359563469270534,12,0,0.03
TRAPPC2,0.0,0.00012658984562378828,0.8681318681318682,0.0016154508902929351,14,0,0.0
TRAPPC5,0.0,0.00013527909968194025,0.8095238095238095,0.0017231476163124641,15,0,0.0
TRAPPC4,0.0,0.00012702862507069706,0.8461538461538461,0.0016154508902929351,14,0,0.0
TRAPPC9,0.0,0.00011847967476365087,0.8974358974358975,0.0015204243673345272,13,0,0.0
TRAPPC8,0.0,0.00013527909968194025,0.8095238095238095,0.0017231476163124641,15,0,0.0
TRAPPC2L,0.0,0.00012658984562378828,0.8681318681318682,0.0016154508902929351,14,0,0.0
TRAPPC1,0.0,0.00012720428855669306,0.8351648351648352,0.0016154508902929351,14,0,0.0
TRAPPC3,0.0,0.00012702862507069706,0.8461538461538461,0.0016154508902929351,14,0,0.0
CRY1,7.877939664193918e-05,0.00012184739010365023,0.32142857142857145,0.15900505177957955,8,0,0.0
CRY2,0.00037000895866182225,0.00011074794623899516,0.38095238095238093,0.15443445785178284,7,0,0.0
ARNTL,0.0002681594931945987,0.00014820982418676523,0.24444444444444444,0.18210432243694513,10,0,0.01
CSNK1D,0.0002016508089386754,0.00015544985310116197,0.3333333333333333,0.16020116288793418,10,0,0.0
FBXL3,8.263309289175826e-05,5.4061616984912064e-05,0.3333333333333333,0.16462722688645665,3,0,0.0
CLOCK,0.0001642460074533372,0.00012157577664858011,0.32142857142857145,0.1798063710382346,8,0,0.04
TIMELESS,0.0002397845207327071,0.00012927454250005104,0.38461538461538464,0.1555994782924246,13,0,0.0
PER2,0.00043769373707013383,0.00018565732745114372,0.15555555555555556,0.16504637180410725,10,0,0.0
PGLYRP1,0.0,2.8395415972136444e-05,0.0,0.16794076812111827,1,0,0.0
STARD3NL,0.0,6.105410556637221e-05,0.0,0.08179544399642819,1,0,0.0
STARD3,0.00201785831654442,0.00016333684838816057,0.0,0.09081806513774768,3,0,0.01
CD74,0.0007420348994697072,0.00023240750305778015,0.2549019607843137,0.1776940605163685,18,0,0.0
HLA-DMA,3.19594475548923e-05,0.00016294018357632461,0.8666666666666667,0.16795033085703226,15,0,0.04
CD44,0.01053494273114715,0.0007044030457191223,0.03636363636363636,0.19863584823969296,45,1,0.97
CTSL,9.386379853780994e-05,0.00010645100704694866,0.3333333333333333,0.14927596085384892,4,0,0.0
APP,0.00808760214101198,0.0005019909440986218,0.022792022792022793,0.20064923200756465,27,1,0.91
HLA-DOB,3.19594475548923e-05,0.00016294018357632461,0.8666666666666667,0.16795033085703226,15,0,0.04
HLA-DQB1,8.416984427342125e-06,7.296149725200102e-05,0.5,0.14867401131665914,4,0,0.0
HLA-DQA1,0.00010262886138275409,9.399017929028786e-05,0.26666666666666666,0.16466858589276465,6,0,0.0
HLA-DMB,3.19594475548923e-05,0.00016294018357632461,0.8666666666666667,0.16795033085703226,15,0,0.04
HLA-DOA,3.19594475548923e-05,0.00016294018357632461,0.8666666666666667,0.16795033085703226,15,0,0.04
CXCR2,0.0009388508904739013,0.00026863850680210346,0.20346320346320346,0.1753436798449128,22,0,0.0
MIF,0.0,4.9105777115972116e-05,1.0,0.1537021214440438,3,0,0.0
HLA-DPA1,3.19594475548923e-05,0.00016294018357632461,0.8666666666666667,0.16795033085703226,15,0,0.04
HLA-DPB1,3.19594475548923e-05,0.00016294018357632461,0.8666666666666667,0.16795033085703226,15,0,0.04
HLA-DRA,0.0015807389227700218,0.0003145771076291596,0.3076923076923077,0.1794344634694732,27,1,0.83
HLA-DRB1,0.00136999608034598,0.00032961633819997277,0.26455026455026454,0.17688948457292275,28,1,0.97
HLA-DQA2,2.0235932870525712e-05,7.528414572241658e-05,0.3,0.16456752276467113,5,0,0.0
HLA-DRB5,6.359099710003901e-06,6.970166629570981e-05,0.6,0.16455375103970546,5,0,0.0
CPA1,0.0,0.00011486331265793706,1.0,0.00022975301550832856,2,0,0.0
CPA2,0.0,0.00011486331265793706,1.0,0.00022975301550832856,2,0,0.0
CPA3,0.0,0.00011486331265793706,1.0,0.00022975301550832856,2,0,0.0
RANBP9,0.0008582261029411765,0.00010282315891404459,0.0,0.14621607190537614,3,0,0.0
GID8,0.0006675091911764706,0.00017106217428585903,0.4,0.12420177322347987,5,0,0.01
L1CAM,0.0021124575117246924,0.0003009920736263718,0.05714285714285714,0.1776940605163685,15,0,0.0
MKLN1,0.0,4.659243019758494e-05,0.0,0.12416517409013683,1,0,0.0
CD4,0.003133151695441227,0.00042709879959757554,0.1586452762923351,0.18133184006585518,34,1,0.92
CD82,0.00014253154606079196,0.00010848429955067738,0.26666666666666666,0.1614861051470682,6,0,0.0
ITIH4,0.0059513209024130665,0.00011747618227628254,0.3333333333333333,0.16370892548766167,7,0,0.07
LCK,0.003708662476109635,0.0002126623934499546,0.23529411764705882,0.19782318648633135,17,0,0.1
CD5,0.0001115021333653676,8.49989912593495e-05,0.2,0.16628858128322485,5,0,0.0
TRAT1,0.0,0.00011344617191933082,1.0,0.16438866994628398,9,0,0.0
CD8A,0.0005829751626592094,0.00025872582870624996,0.329004329004329,0.17740549203122824,22,0,0.14
CD8B,0.0,0.00011344617191933082,1.0,0.16438866994628398,9,0,0.0
CD8B2,6.96973940755251e-05,0.00010771662591630263,0.5555555555555556,0.1678261001713343,9,0,0.0
CD81,0.0016831590387282774,0.0002420846297774508,0.11666666666666667,0.18200319082507715,16,0,0.0
PLAT,0.00035308883744165665,0.00012055333837892465,0.19047619047619047,0.17880357119975754,7,0,0.0
SYK,0.0071190751940777034,0.0007036180108795383,0.09019607843137255,0.19804899687847985,51,1,0.97
ENPEP,0.0,2.7897851645523137e-05,0.0,0.14860285213044816,1,0,0.0
CD247,0.0005269169365185278,0.00026143486561442265,0.30526315789473685,0.1782201637771118,20,0,0.08
ZAP70,0.0009923757971392808,0.00022797844481895496,0.3508771929824561,0.1860793458148508,19,0,0.1
CD3D,0.0,0.0001134461719193308,1.0,0.16438866994628398,9,0,0.0
CD3E,8.575031257704771e-05,0.00013507104799450638,0.7636363636363637,0.17316134150416534,11,0,0.14
CD2,0.0006295013006105639,0.000154682921775499,0.1111111111111111,0.17947813742918342,10,0,0.02
CD3G,0.0,0.0001134461719193308,1.0,0.16438866994628398,9,0,0.0
IL16,0.0,2.7897851645523137e-05,0.0,0.14860285213044816,1,0,0.0
FYN,0.00687806094051304,0.0005154731134442839,0.10810810810810811,0.205700795767571,38,1,1.0
ERVW-1,0.0031531356748208993,0.0002516483705948961,0.0989010989010989,0.1837321276052699,14,0,0.01
PPP5C,0.0002610065211523751,0.00014663547654553485,0.8300653594771242,0.1844675387292411,18,0,0.83
TCP1,0.0003872562516824635,0.00018464287138325337,0.6363636363636364,0.17649256285969364,23,0,0.88
STIP1,0.0009374590126755949,0.00020990838545728385,0.5454545454545454,0.18976058870339374,23,0,0.35
DNAJC9,0.0015286176495856994,0.00018888227478686318,0.48484848484848486,0.1807761528874234,33,1,0.76
CCT2,0.00023101702044778873,0.00019356454528582929,0.605072463768116,0.16910581988941636,24,0,0.14
CDC37,0.0009468349662495368,0.00020582466779605902,0.549407114624506,0.18910361984364163,23,0,0.64
TSC1,0.00164092347060119,0.00017268053383142783,0.7134502923976608,0.1676162817816219,19,0,0.29
CCT6B,0.0,0.00012743251110310485,1.0,0.16710349048276021,16,0,0.01
CCT3,0.0004862721723477596,0.0002113427107674877,0.5353846153846153,0.1765136870443567,26,1,0.97
CCT5,0.0005908429813508377,0.00018956314558963257,0.5833333333333334,0.1723417985048468,24,0,0.22
PSMG2,0.00018743536418133148,0.00013132838262542754,0.8823529411764706,0.16902829286597137,17,0,0.18
CCT8,0.00047819957624894234,0.0002109242945866007,0.5415384615384615,0.1765136870443567,26,1,0.96
CCT4,8.6805903263828e-05,0.00019216496747504624,0.605072463768116,0.16848277556971414,24,0,0.16
CCT7,0.00016295950845918224,0.00017454825881292734,0.6883116883116883,0.1759398556778431,22,0,0.3
PSMG1,0.0,0.00012743251110310485,1.0,0.16710349048276021,16,0,0.01
CCT6A,0.000416180471247528,0.00019264644160401902,0.6014492753623188,0.17649784343184038,24,0,0.29
ERCC1,0.00031267700738805287,0.00021558358727266145,0.7486772486772487,0.17264947965998598,28,1,1.0
KDM1A,0.005229377317459319,0.0004501425383479675,0.28061224489795916,0.19124318942561114,49,1,0.98
ERCC4,0.00017542854812349393,0.0002011043912196755,0.8005698005698005,0.17263937433486687,27,1,0.97
SWSAP1,0.0,0.0001696492574469918,1.0,0.1716897296493612,24,0,0.01
MUS81,8.42558810671702e-05,8.602223842835544e-05,0.6,0.1450904476615279,5,0,0.0
ERCC5,0.000359616518729026,0.00020387805708177095,0.7407407407407407,0.17635537880485502,28,1,0.88
XRCC5,0.00017999673060342097,0.0002089710972001521,0.8034188034188035,0.172276368816728,27,1,0.98
SLX1A,2.2025463627333255e-05,9.134623982156795e-05,0.5333333333333333,0.14509401630770596,6,0,0.0
XRCC4,0.0006065209842452849,0.000246068483190965,0.6847290640394089,0.1732427071458225,29,1,0.98
RCOR1,0.000525837800223475,0.0002640526135198754,0.5277310924369748,0.1844387012575788,35,1,1.0
RAD23B,0.0004990365119250611,0.0002101292468236715,0.7407407407407407,0.17685236302381582,28,1,0.97
PAXX,0.0,0.00016964925744699183,1.0,0.1716897296493612,24,0,0.01
ATM,0.003305779333772463,0.00035125147340982535,0.35365853658536583,0.19241592475120362,41,1,0.99
XRCC6,0.0012653046430335278,0.00026467167433960663,0.610752688172043,0.17559943504859205,31,1,0.94
NHEJ1,0.0,0.00016964925744699183,1.0,0.1716897296493612,24,0,0.01
XPC,9.953705419852141e-05,0.00018097890966711408,0.8553846153846154,0.17927087525139493,26,1,0.99
ATP23,0.0,0.00016964925744699183,1.0,0.1716897296493612,24,0,0.01
SLX4,0.00031530414613128684,0.0001261965937153272,0.2222222222222222,0.15971970057460336,9,0,0.0
MSH2,0.0013910505825984118,0.00022874687228260663,0.6387096774193548,0.1747308261314061,31,1,0.97
PHF21A,0.00017043796801786618,0.0002012637038408985,0.7671957671957672,0.1800588309939076,28,1,0.89
ERCC8,0.0024373386737458667,0.0003248199370057148,0.44304682040531096,0.18934641056082172,54,1,0.99
PRKDC,0.000261499889186377,0.00022914268346911805,0.7433862433862434,0.17230152820113914,28,1,0.98
DCLRE1C,0.0,0.00016964925744699183,1.0,0.1716897296493612,24,0,0.01
ZSWIM7,0.0,0.00016964925744699183,1.0,0.1716897296493612,24,0,0.01
MSH6,0.0024560065742141655,0.00023085294689614345,0.6408602150537634,0.18028995785520785,31,1,0.93
POLD1,0.0009319356607347152,0.0003277438531886126,0.4107308048103608,0.17809103432624082,47,1,0.95
CETN2,0.002698296882496178,0.00024240475244052486,0.5428571428571428,0.18348638945637327,35,1,0.95
XPA,0.0015053645893085075,8.845601741522025e-05,0.18181818181818182,0.16488951870031307,11,0,0.0
LIG4,0.0,0.00016964925744699183,1.0,0.1716897296493612,24,0,0.01
COX15,0.0,3.127901971490515e-05,1.0,0.11020975639917799,3,0,0.0
MT-CO3,0.00014272302718173875,0.00013706371782283932,0.7384615384615385,0.12723422096933829,26,1,0.84
MT-CO2,0.00010826667441470126,0.00011849207192554537,0.7157894736842105,0.12721501414725583,20,0,0.01
MT-CO1,0.00014272302718173875,0.00013706371782283932,0.7384615384615385,0.12723422096933829,26,1,0.84
XYLT2,0.0,4.731077554274282e-05,0.0,0.12947384708797685,1,0,0.0
XYLT1,9.535845588235295e-05,7.001969223571949e-05,0.0,0.15363407091758213,2,0,0.0
SCTR,0.0001907169117647059,0.0001258065012771939,0.16666666666666666,0.15055605688893883,4,0,0.0
GNAS,0.006397276789089917,0.0010796679941966914,0.04887218045112782,0.17547929384009284,57,1,0.94
ANO6,0.0,4.389117362792168e-05,0.0,0.12728089026306774,1,0,0.0
SCT,0.0,4.389117362792168e-05,0.0,0.12728089026306774,1,0,0.0
GNB1,0.016738737573438436,0.0019899728858153525,0.028686868686868688,0.18122599677498083,100,1,0.96
SNAI2,0.0,2.5038558957971833e-05,0.0,0.15519421801642685,1,0,0.0
SLC7A9,5.677824795886704e-05,8.340810835502679e-05,0.0,0.12844486731165547,2,0,0.0
SLC3A1,9.529089657675372e-06,7.623133615085708e-05,0.0,0.11636658028607728,2,0,0.0
SLC3A2,0.0006703108288002638,0.00031321022927872206,0.0,0.15131685060978328,9,0,0.0
RB1CC1,0.003412137551226444,0.00020474215807083986,0.14102564102564102,0.19188392222692646,13,0,0.0
ATG13,0.0005011216552580092,0.00011609472069573768,0.38095238095238093,0.16334627626467302,7,0,0.0
ATG12,0.003865283423252664,0.00023661824617288093,0.19607843137254902,0.1795928827905867,18,0,0.03
PTK2B,0.00033076875147260225,0.0001221144981947129,0.35714285714285715,0.18468121661205938,8,0,0.0
CCPG1,0.0,3.067030515954393e-05,0.0,0.15561589693527492,1,0,0.0
OPTN,0.0052036501665874806,0.00022949823911573377,0.175,0.19413833413487794,16,0,0.05
CALCOCO2,0.00132083263886687,0.00015925912165003846,0.28888888888888886,0.1777101196271246,10,0,0.08
ULK1,0.0005903573117396206,0.00013832161416917361,0.2857142857142857,0.16807474559867802,8,0,0.0
PTK2,0.0012649935515091717,0.00024394008134576598,0.2736842105263158,0.19864922619283407,20,0,0.02
ATG101,0.00015171814876102036,9.066768660984639e-05,0.7,0.1592798202025705,5,0,0.02
ATG16L1,0.001497761908041876,0.00018759208267165768,0.16666666666666666,0.1721758047114121,13,0,0.0
ULK2,3.388636655839311e-06,9.364902791326798e-05,0.8,0.15836476298046714,5,0,0.0
TP53,0.039508847001149344,0.0009611861574173165,0.029259896729776247,0.22768487479340774,84,1,0.97
C9orf72,0.0004960416509077949,0.00013126997001449962,0.3333333333333333,0.15928842201821033,6,0,0.0
PIGQ,0.0,0.00012038781743456623,1.0,0.11194351521001956,6,0,0.0
PIGY,0.0,0.00012038781743456623,1.0,0.11194351521001956,6,0,0.0
PIGH,0.0,0.00012038781743456623,1.0,0.11194351521001956,6,0,0.0
PIGA,0.0007628676470588236,0.00013704124072240058,0.7142857142857143,0.1295392393557698,7,0,0.14
PIGP,0.0,0.00012038781743456623,1.0,0.11194351521001956,6,0,0.0
PIGC,0.0,0.00012038781743456623,1.0,0.11194351521001956,6,0,0.0
DPM2,0.0001907169117647059,0.00017176546925638567,0.5714285714285714,0.11194776394387325,8,0,0.06
CDH17,0.0002775048036098641,0.00013510887856114963,0.2222222222222222,0.18495915912154012,9,0,0.0
KLRG1,6.514564578357747e-07,5.4655599389747225e-05,0.3333333333333333,0.16466398942142083,3,0,0.0
KDR,0.0057540714187923215,0.0003817343444341768,0.09788359788359788,0.20938797504782597,28,1,0.88
CTNNB1,0.023690921811323557,0.0010257586951947706,0.054858934169279,0.21973803996954486,88,1,1.0
VCL,0.0032312801240828113,0.0004740804769513952,0.17567567567567569,0.20126535042723986,37,1,1.0
PECAM1,0.0007289093044912566,0.0001547992621502442,0.13333333333333333,0.18704697257347966,10,0,0.01
NECTIN1,0.00026963601396261705,0.0001819748875236213,0.26666666666666666,0.15881669774451865,10,0,0.0
CTNNA1,0.000571313808005714,0.00021862659855888386,0.39869281045751637,0.18763597509534022,18,0,0.34
CTNND1,0.000162409647992253,0.00015911207098341727,0.2909090909090909,0.1805548304671401,11,0,0.01
CTNND2,2.047168040422285e-06,4.377012959876177e-05,0.0,0.15568982372716814,2,0,0.0
GABARAPL2,0.002862313853273636,0.00030005390359927266,0.19047619047619047,0.18143780706247964,21,0,0.03
NBR1,0.0030222854430860487,0.0001248262661329364,0.37777777777777777,0.18932210343792807,10,0,0.05
TBC1D25,0.0,2.942394229081258e-05,0.0,0.14867401131665914,1,0,0.0
TAX1BP1,0.00016626532226247703,0.00011840814424397901,0.14285714285714285,0.16673980104079825,8,0,0.01
GABARAP,0.003813737695051084,0.0002993488618841625,0.14736842105263157,0.1798063710382346,20,0,0.01
PEX10,0.00011589426219958057,7.698938621064881e-05,0.3,0.15561179194973226,5,0,0.0
ATG7,0.0003018211222643923,0.00011285114512259408,0.5714285714285714,0.17090877914655234,8,0,0.0
BCL2L13,0.0,5.410508813812181e-05,1.0,0.15315939923726246,3,0,0.0
SIRT1,0.0022609722717035307,0.0002568761791404144,0.1286549707602339,0.19084104108642233,19,0,0.0
SQSTM1,0.012394645196279563,0.0004038661643668194,0.11553030303030302,0.20472990286049841,33,1,0.99
GABARAPL1,0.001194054451309439,0.0002923173096136857,0.19047619047619047,0.18137644265841843,21,0,0.01
UBA5,0.00012307444247255527,9.081004321747702e-05,0.0,0.15002765567198376,3,0,0.0
FUNDC1,2.6710243821297252e-05,0.00010007837247725226,0.2,0.15838602284930597,6,0,0.0
PSMD4,0.0014474812365254473,0.00025388848415330715,0.5198889916743756,0.18973007272039114,47,1,0.94
ATG3,0.00019257475658049673,0.00011218666484397062,0.5,0.16243769746179096,8,0,0.0
BNIP3,0.00018956274000794227,8.991667222318877e-05,0.26666666666666666,0.1678404251009304,6,0,0.0
BNIP3L,0.00022926102980994097,0.00010587483411249943,0.2,0.16733575641852894,6,0,0.0
ATG5,0.006376589383722699,0.00030334795283584276,0.15151515151515152,0.18196389219354084,22,0,0.04
MYOC,0.0,0.00011486331265793706,0.0,0.00011487650775416428,1,0,0.0
OLFM3,0.0,0.00011486331265793706,0.0,0.00011487650775416428,1,0,0.0
RTN4R,0.0018578428591324843,0.00018183346497769944,0.19047619047619047,0.1561389963479633,7,0,0.0
OMG,0.0,3.943378997793149e-05,0.0,0.1312483295737641,1,0,0.0
ANPEP,0.0004378035277372987,8.803579569178094e-05,0.0,0.16357727923418464,3,0,0.0
NGFR,0.003765373473697948,0.00036905815268589297,0.11255411255411256,0.18417956917238756,22,0,0.19
TNFRSF19,0.0,5.9426127711053684e-05,1.0,0.13850224035082648,2,0,0.0
RTN4,0.00019063863020157964,0.00014563878507634976,0.3,0.15390663521152131,5,0,0.0
LINGO1,0.0008064305053440681,0.00011733749637217114,0.4,0.1651757691947808,5,0,0.0
MAG,0.0001168275602942639,4.9346684770825355e-05,0.0,0.1405012961706855,2,0,0.0
PSMA4,0.0007947456328212611,0.00017749962170256951,0.7146341463414634,0.183783644495682,41,1,0.99
PSMD6,1.2065285678516796e-05,0.0001559297680281219,0.834920634920635,0.165388791662622,36,1,0.96
PSMD14,0.00034015540128754,0.00018482042273249393,0.7233468286099866,0.18541843221821155,39,1,0.98
AKIRIN2,0.0,4.2897117855658134e-05,1.0,0.15200307714763073,7,0,0.0
PSMD11,3.905239516903901e-06,0.00015025608485880285,0.8756302521008403,0.1640777520936334,35,1,1.0
PSMB3,4.281569148591504e-05,0.00016727266481340837,0.7759784075573549,0.16178726951408043,39,1,1.0
PSMA6,0.0007947456328212611,0.00017749962170256951,0.7146341463414634,0.183783644495682,41,1,0.99
PSMD2,0.004407411610881422,0.00017431492501901626,0.7581792318634424,0.19607416808556807,38,1,0.88
PSME1,4.7564338235294116e-05,8.03052933914786e-05,0.8666666666666667,0.15203833559336083,15,0,0.0
